id,matched_actor,text,username,timestamp,likes,retweets,hashtags,word_count,long_form,duplicate_content_cluster_id,detected_language,flagged_content,flagged_reason,confirmed_flag,topic_relevant,relations_checked,relations_recheck_done,clean_text,clean_text_lemmatized,long_form_excerpt,hashtags_extracted,actor_match_diff,actor_match_verified,actors_mentioned,sentiment_score,sentiment_label
2097549420955156928,Saudi Arabia,"Houthis rained missiles 🚀 on Saudi Arabia. And Pakistan's response to their ""iron-clad"" Mecca defense pact? 🇸🇦🇹🇷
A strongly worded statement. 📄
Turns out the only thing they can deploy on time is a press release ✍️. The pact exists on paper 📃 — real allies show up with jets ✈️, not tweets. 😂",BharatBultn,2026-09-09 04:55:27+0000,5,0,,54,False,,en,False,,,True,True,,"houthis rained missiles 🚀 on saudi arabia. and pakistan's response to their ""iron-clad"" mecca defense pact? 🇸🇦🇹🇷 a strongly worded statement. 📄 turns out the only thing they can deploy on time is a press release ✍️. the pact exists on paper 📃 — real allies show up with jets ✈️, not tweets. 😂",houthis rained missile saudi arabia pakistan response mecca defense pact strongly worded statement turn thing deploy time press release pact exists paper real ally show jet tweet,,[],text shows but matched_actor missing: ['Pakistan'],False,"['Pakistan', 'Saudi Arabia']",0.6705,positive
2097549184400576993,"Iran, Pakistan",@CMShehbaz Where is  that famous Makkah Pact? Pakistan just want money having no guts to stand up to Iran and Houtis. @HRHMBNSALMAAN,ColDeepDagar,2026-09-09 04:54:30+0000,0,0,,22,False,,en,False,,,True,True,,where is that famous makkah pact? pakistan just want money having no guts to stand up to iran and houtis.,famous makkah pact pakistan want money gut stand iran houtis,,[],,True,"['Iran', 'Pakistan']",-0.2263,negative
2097548711274704913,"Pakistan, Saudi Arabia","🚨🇸🇦🇾🇪 Saudi Arabia vowed retaliation after Houthi attacks injured 73 civilians and set energy facilities on fire

The Saudi foreign ministry reported injuries across four regions of the kingdom, the energy ministry confirmed fires and disrupted operations, and coalition spokesman Turki al-Maliki called it a dangerous escalation the kingdom will answer at the source.

Brent touched $99.

The Houthis say their strikes were retaliation for 121 Saudi airstrikes over three days, including the prison in al-Hazm.

Riyadh has not commented on that count.

Prince Faisal bin Farhan, speaking in Moscow, said the door to diplomacy stays open but the kingdom will not hesitate to defend itself.

The Mecca pact just got its first test.

#SaudiArabia, #Turkey and #Pakistan signed a mutual defense agreement last month, and Pakistan's prime minister condemned the cowardly attack Tuesday without saying whether Islamabad will do anything about it.

Source: The New York Times",WMC_WORLD,2026-09-09 04:52:37+0000,0,0,"#Pakistan, #SaudiArabia, #Turkey",148,False,cluster_72,en,False,,,True,True,,"🚨🇸🇦🇾🇪 saudi arabia vowed retaliation after houthi attacks injured 73 civilians and set energy facilities on fire the saudi foreign ministry reported injuries across four regions of the kingdom, the energy ministry confirmed fires and disrupted operations, and coalition spokesman turki al-maliki called it a dangerous escalation the kingdom will answer at the source. brent touched $99. the houthis say their strikes were retaliation for 121 saudi airstrikes over three days, including the prison in al-hazm. riyadh has not commented on that count. prince faisal bin farhan, speaking in moscow, said the door to diplomacy stays open but the kingdom will not hesitate to defend itself. the mecca pact just got its first test. saudiarabia, turkey and pakistan signed a mutual defense agreement last month, and pakistan's prime minister condemned the cowardly attack tuesday without saying whether islamabad will do anything about it. source: the new york times",saudi arabia vowed retaliation houthi attack injured civilian set energy facility fire saudi foreign ministry reported injury across four region kingdom energy ministry confirmed fire disrupted operation coalition spokesman turki called dangerous escalation kingdom answer source brent touched houthis say strike retaliation saudi airstrikes three day including prison riyadh commented count prince faisal bin farhan speaking moscow said door diplomacy stay open kingdom hesitate defend mecca pact got first test saudiarabia turkey pakistan signed mutual defense agreement last month pakistan prime minister condemned cowardly attack tuesday without saying whether islamabad anything source new york time,,"['#Pakistan', '#SaudiArabia', '#Turkey']",text shows but matched_actor missing: ['Turkiye'],False,"['Pakistan', 'Saudi Arabia', 'Turkiye']",-0.888,negative
2097548610389073997,"Pakistan, Saudi Arabia",Read https://t.co/BhPfm1WwvF,sandy126_,2026-09-09 04:52:13+0000,2,0,,2,False,,en,False,,,False,True,,read,read,,[],"matched_actor has but text doesn't clearly show: ['Pakistan', 'Saudi Arabia']",False,[],,
2097547511447876085,"Pakistan, Saudi Arabia","Pakistan sent its 6th-generation fighter jet, the JF-72, to protect a Saudi refinery from the Houthis and honour the Mecca Defence Pact with Saudi Arabia. 

#leadswithresolvecdf #balochistanliteracyimproved #sarfrazbugtieducationreforms #PoJK #BiggBossTamil10 Pakistan Yemen",IndusOSINTIntel,2026-09-09 04:47:51+0000,0,0,"#BiggBossTamil10, #PoJK, #balochistanliteracyimproved, #leadswithresolvecdf, #sarfrazbugtieducationreforms",32,False,,en,False,,,True,True,,"pakistan sent its 6th-generation fighter jet, the jf-72, to protect a saudi refinery from the houthis and honour the mecca defence pact with saudi arabia. leadswithresolvecdf balochistanliteracyimproved sarfrazbugtieducationreforms pojk biggbosstamil10 pakistan yemen",pakistan sent fighter jet protect saudi refinery houthis honour mecca defence pact saudi arabia leadswithresolvecdf balochistanliteracyimproved sarfrazbugtieducationreforms pojk pakistan yemen,,"['#BiggBossTamil10', '#PoJK', '#balochistanliteracyimproved', '#leadswithresolvecdf', '#sarfrazbugtieducationreforms']",,True,"['Pakistan', 'Saudi Arabia']",0.8074,positive
2097546630606016935,"Iran, Saudi Arabia","Iran war, day 192 | Iran lit up Jordan’s skies for the supreme leader’s 57th birthday | Were candles missing?

The US targeted 5 Iranian oil tankers
•confirmed by Copecom 
•this is bessent’s new approach to undermining Iran’s economy 
•devaluing the currency failed 
•sanctions failed 
•the trade embargo failed. 
•so they seek to destroy Iran’s tankers  

Iran responded disproportionately as promised!

Per IRGC announcement No. 15: 

-2 American vessels, 8 oil tankers, and 10 trespassing ships intending to cross the prohibited and unsafe zone of the SOH were targeted.

The IRGC Navy has released footage showing the launch of anti-ship ballistic missiles (ASBMs) targeting the USS Delbert D. Black (DDG-119) and USS John Paul Jones (DDG-53) in the Arabian Sea.

-Iran wiped multiple Jordanian bases
-over 40 ballistic missiles were used 
-Jordan was forced to use over 100 pac-3,2 interceptors. $200m plus 
-Zelensky went from incessant tears to a late night of hookers & blow to cope! ;)

-They’ll claim everything was intercepted 
-no injuries or dead to report. 
-of course zero evidence presented 

However, 

-Iran presented evidence of direct hits 
-Iran hit Al-Azraq airbase in Jordan 
•also know as Salti Muwaffaq air base  
-Al-Mafraq base also hit 
-other military infrastructure destroyed 
-Iranian missile included
Kheibar Shekan missiles
Emad and Qadr missiles (with cluster warheads). There’s no AD for those 
-these were solid, liquid fueled missiles 
-there were in fact numerous casualties 
-the maintenance hangers for the F-35, F-16, F-15 jets were all destroyed. 
-yet $200 million worth of interceptors went up in smoke. 

Is there evidence of casualties?

-A Jordanian source told NYT that a large number of American soldiers were transferred to the military base in Ramstein, Germany, and that some of them are in very critical condition. 
-This transfer took place following the targeting of the Al-Azraq and Al-Mafraq bases with Iranian missiles.

There’s videos of Israeli soldiers making fun of its ally jordan after getting wiped. 
-he’s doing push ups and laughing 
-they’ll be dancing later 

-6 ships carrying goods did transit SOH 

More humiliation for Trump!

Iran announced it monitored, ambushed, and captured the most advanced and classified American Unmanned Underwater Vessel in the Strait of Hormuz

It has been captured in a complete state, and was showcased on state TV 
-US media said it malfunction. Sure Jan!

More lies exposed: 

Per CNN report published, the CIA headquarters in Riyadh, Saudi, was severely damaged and virtually destroyed during the Iranian attacks in March.
-Several other US military bases are also said to have sustained extensive damage; so much so that US Central Command has even considered the possibility of completely abandoning some of these bases and relocating US forces from the region.
-Senior US Navy officials have also stated that US forces are unlikely to return to Bahrain ""anytime soon.""

Not to be outshined on the Supreme leader’s birthday, 

Ansar’Allah launched dozens of hypersonic missiles towards Saudi
-the brave warriors of God Ansar Allah are now 18km from al-Mukha they seek to liberate from Sunni supremacist terrorists 
-still waiting on this mysterious Mecca pact!
-Pakistan’s DM made some threats against Yemen. Very scary. 
-more than what he’s ever said to Israel anyway 

Brent crude oil was just hit the century mark as markets closed! 
Trump did that!

While Trump loses to Iran, has no solution for the Ukraine conflict, and continues to destroy the American economy, he doubled down on stupid!

Idiot Trump declared war on Canada
seeking to ban the import of certain cars, dairy products, and alcohol.

If you can’t get along with Canada, your biggest trading partner, you’re not fit to serve.",Truthtellerftm,2026-09-09 04:44:21+0000,232,114,,600,True,,en,True,profanity,,True,True,,"iran war, day 192 | iran lit up jordan’s skies for the supreme leader’s 57th birthday | were candles missing? the us targeted 5 iranian oil tankers •confirmed by copecom •this is bessent’s new approach to undermining iran’s economy •devaluing the currency failed •sanctions failed •the trade embargo failed. •so they seek to destroy iran’s tankers iran responded disproportionately as promised! per irgc announcement no. 15: -2 american vessels, 8 oil tankers, and 10 trespassing ships intending to cross the prohibited and unsafe zone of the soh were targeted. the irgc navy has released footage showing the launch of anti-ship ballistic missiles (asbms) targeting the uss delbert d. black (ddg-119) and uss john paul jones (ddg-53) in the arabian sea. -iran wiped multiple jordanian bases -over 40 ballistic missiles were used -jordan was forced to use over 100 pac-3,2 interceptors. $200m plus -zelensky went from incessant tears to a late night of hookers & blow to cope! ;) -they’ll claim everything was intercepted -no injuries or dead to report. -of course zero evidence presented however, -iran presented evidence of direct hits -iran hit al-azraq airbase in jordan •also know as salti muwaffaq air base -al-mafraq base also hit -other military infrastructure destroyed -iranian missile included kheibar shekan missiles emad and qadr missiles (with cluster warheads). there’s no ad for those -these were solid, liquid fueled missiles -there were in fact numerous casualties -the maintenance hangers for the f-35, f-16, f-15 jets were all destroyed. -yet $200 million worth of interceptors went up in smoke. is there evidence of casualties? -a jordanian source told nyt that a large number of american soldiers were transferred to the military base in ramstein, germany, and that some of them are in very critical condition. -this transfer took place following the targeting of the al-azraq and al-mafraq bases with iranian missiles. there’s videos of israeli soldiers making fun of its ally jordan after getting wiped. -he’s doing push ups and laughing -they’ll be dancing later -6 ships carrying goods did transit soh more humiliation for trump! iran announced it monitored, ambushed, and captured the most advanced and classified american unmanned underwater vessel in the strait of hormuz it has been captured in a complete state, and was showcased on state tv -us media said it malfunction. sure jan! more lies exposed: per cnn report published, the cia headquarters in riyadh, saudi, was severely damaged and virtually destroyed during the iranian attacks in march. -several other us military bases are also said to have sustained extensive damage; so much so that us central command has even considered the possibility of completely abandoning some of these bases and relocating us forces from the region. -senior us navy officials have also stated that us forces are unlikely to return to bahrain ""anytime soon."" not to be outshined on the supreme leader’s birthday, ansar’allah launched dozens of hypersonic missiles towards saudi -the brave warriors of god ansar allah are now 18km from al-mukha they seek to liberate from sunni supremacist terrorists -still waiting on this mysterious mecca pact! -pakistan’s dm made some threats against yemen. very scary. -more than what he’s ever said to israel anyway brent crude oil was just hit the century mark as markets closed! trump did that! while trump loses to iran, has no solution for the ukraine conflict, and continues to destroy the american economy, he doubled down on stupid! idiot trump declared war on canada seeking to ban the import of certain cars, dairy products, and alcohol. if you can’t get along with canada, your biggest trading partner, you’re not fit to serve.",iran war day iran lit jordan sky supreme leader birthday candle missing us targeted iranian oil tanker copecom bessent new approach undermining iran economy currency failed failed trade embargo failed seek destroy iran tanker iran responded disproportionately promised per irgc announcement american vessel oil tanker trespassing ship intending cross prohibited unsafe zone soh targeted irgc navy released footage showing launch ballistic missile asbms targeting us delbert black us john paul jones arabian sea wiped multiple jordanian base ballistic missile used forced use interceptor plus went incessant tear late night hooker blow cope claim everything intercepted injury dead report course zero evidence presented however presented evidence direct hit hit airbase jordan know salti muwaffaq air base base also hit military infrastructure destroyed missile included kheibar shekan missile emad qadr missile cluster warhead ad solid liquid fueled missile fact numerous casualty maintenance hanger jet destroyed million worth interceptor went smoke evidence casualty jordanian source told nyt large number american soldier transferred military base ramstein germany critical condition transfer took place following targeting base iranian missile video israeli soldier making fun ally jordan getting wiped push ups laughing dancing later ship carrying good transit soh humiliation trump iran announced monitored ambushed captured advanced classified american unmanned underwater vessel strait hormuz captured complete state showcased state tv medium said malfunction sure jan lie exposed per cnn report published cia headquarters riyadh saudi severely damaged virtually destroyed iranian attack march us military base also said sustained extensive damage much us central command even considered possibility completely abandoning base relocating us force region us navy official also stated us force unlikely return bahrain anytime soon outshined supreme leader birthday ansar allah launched dozen hypersonic missile towards saudi brave warrior god ansar allah seek liberate sunni supremacist terrorist waiting mysterious mecca pact dm made threat yemen scary ever said israel anyway brent crude oil hit century mark market closed trump trump loses iran solution ukraine conflict continues destroy american economy doubled stupid idiot trump declared war canada seeking ban import certain car dairy product alcohol get along canada biggest trading partner fit serve,"iran war, day 192 | iran lit up jordan’s skies for the supreme leader’s 57th birthday | were candles missing? the us targeted 5 iranian oil tankers •confirmed by copecom •this is bessent’s new approach to undermining iran’s economy •devaluing the currency failed •sanctions failed •the trade embargo failed. •so they seek to destroy iran’s tankers iran responded disproportionately as promised! per irgc announcement no. 15: -2 american vessels, 8 oil tankers, and 10 trespassing ships intending to cross the prohibited and unsafe zone of the soh were targeted. the irgc navy has released footage showing the launch of anti-ship",[],text shows but matched_actor missing: ['Pakistan'],False,"['Iran', 'Pakistan', 'Saudi Arabia']",-0.9973,negative
2097546370345480406,"Iran, Saudi Arabia","🚨 West Asia | Mecca Pact Under Scrutiny
As conflict escalates again with Houthi attacks on Saudi Arabia and Iranian missile strikes targeting US positions across the region, the credibility of the Mecca Pact’s mutual-defence commitments faces serious questions.

Is the pact a real deterrent—or merely words on paper?

Video: Houthi Attack on Saudi Aramco Facility in Saudi Arabia.",NetramDefence,2026-09-09 04:43:19+0000,62,15,,59,False,,en,False,,,True,True,,"🚨 west asia | mecca pact under scrutiny as conflict escalates again with houthi attacks on saudi arabia and iranian missile strikes targeting us positions across the region, the credibility of the mecca pact’s mutual-defence commitments faces serious questions. is the pact a real deterrent—or merely words on paper? video: houthi attack on saudi aramco facility in saudi arabia.",west asia mecca pact scrutiny conflict escalates houthi attack saudi arabia iranian missile strike targeting us position across region credibility mecca pact commitment face serious question pact real deterrent merely word paper video houthi attack saudi aramco facility saudi arabia,,[],,True,"['Iran', 'Saudi Arabia']",-0.8625,negative
2097546015352275338,"Pakistan, Saudi Arabia","Pakistan warns Houthi attack on Saudi Arabia could activate joint defence pact
https://t.co/4zCdQn5Nhf",EconomicTimes,2026-09-09 04:41:55+0000,0,0,,13,False,cluster_54,en,False,,,True,True,,pakistan warns houthi attack on saudi arabia could activate joint defence pact,pakistan warns houthi attack saudi arabia could activate joint defence pact,,[],,True,"['Pakistan', 'Saudi Arabia']",-0.4767,negative
2097544833972031622,Iran,"@andrewmaga84 Now that MECCA pact is confirmed, playbook Türkiye set in place once Vance gave them Israel's war plans in January is playing out.

Iran's role in its Turk, Arab, Iran strategic alliance is to degrade American bases, avoiding Jordan, Egypt, Gulf civilian infrastructure.",MA22_azadam,2026-09-09 04:37:13+0000,0,0,,44,False,,en,False,,,True,True,,"now that mecca pact is confirmed, playbook türkiye set in place once vance gave them israel's war plans in january is playing out. iran's role in its turk, arab, iran strategic alliance is to degrade american bases, avoiding jordan, egypt, gulf civilian infrastructure.",mecca pact confirmed playbook türkiye set place vance gave israel war plan january playing iran role turk arab iran strategic alliance degrade american base avoiding jordan egypt gulf civilian infrastructure,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Iran', 'Turkiye']",-0.8126,negative
2097543478511296620,Saudi Arabia,"Houthi Attacks Saudi Arabia: सैंकड़ो घायल, हुतियों ने Mecca Pact की धज्जियां.. l Houthi Strikes Saudi

#houthiattack #saudi 

https://t.co/fqjwYPnWAE https://t.co/HFMNiwTsaq",AmarUjalaNews,2026-09-09 04:31:50+0000,15,0,"#houthiattack, #saudi",20,False,,en,False,,,True,True,,"houthi attacks saudi arabia: सैंकड़ो घायल, हुतियों ने mecca pact की धज्जियां.. l houthi strikes saudi houthiattack saudi",houthi attack saudi arabia mecca pact l houthi strike saudi houthiattack saudi,,"['#houthiattack', '#saudi']",,True,['Saudi Arabia'],-0.34,negative
2097543095927927203,"Pakistan, Saudi Arabia","सऊदी पर हूती स्ट्राइक: मक्का पैक्ट बेअसर, मदद के बजाय सिर्फ बयानों तक सिमटे तुर्की और पाकिस्तान
#SaudiArabia #houthistrike #Pakistan #turkey #statement https://t.co/nPUp12LC2e",DAgniban,2026-09-09 04:30:19+0000,0,0,"#Pakistan, #SaudiArabia, #houthistrike, #statement, #turkey",23,False,,hi,False,,,,,,,,,,,,,,
2097541254779425011,Pakistan,Pakistan is threatening to activate the Mecca Pact https://t.co/ssj3VIdrdh,Snviperr,2026-09-09 04:23:00+0000,7,0,,9,False,,en,False,,,True,True,,pakistan is threatening to activate the mecca pact,pakistan threatening activate mecca pact,,[],,True,['Pakistan'],-0.5267,negative
2097540930966605964,"Iran, Pakistan, Saudi Arabia","Iran backed Houthis attacked Saudi Arabia disregarding Saudi , Pakistan &amp; Türkiye- Mecca Pact. No military response yet from Pakistan &amp; Türkiye. Mecca pact is non functional",alokgin,2026-09-09 04:21:43+0000,0,0,,27,False,,en,False,,,True,True,,"iran backed houthis attacked saudi arabia disregarding saudi , pakistan &amp; türkiye- mecca pact. no military response yet from pakistan &amp; türkiye. mecca pact is non functional",iran backed houthis attacked saudi arabia disregarding saudi pakistan amp mecca pact military response yet pakistan amp türkiye mecca pact non functional,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Iran', 'Pakistan', 'Saudi Arabia', 'Turkiye']",-0.7184,negative
2097540286910280172,Pakistan,"@CMShehbaz What Houthis doing to “Mecca Pact” 😅 👇

Only thing Lumber.1 army can do is bark-string condemnation 😅

When are you going to send Pakistani army to fight Houthis ? https://t.co/jija0BajDR",Udar_Baidya,2026-09-09 04:19:09+0000,1,0,,32,False,,en,False,,,True,True,,what houthis doing to “mecca pact” 😅 👇 only thing lumber.1 army can do is bark-string condemnation 😅 when are you going to send pakistani army to fight houthis ?,houthis mecca pact thing army condemnation going send pakistani army fight houthis,,[],,True,['Pakistan'],-0.34,negative
2097540233940410698,Pakistan,"No!! 
The war maniacs are misinterpreting the Makkah pact. 
@HakanFidan has explicitly described the alliance is based on respect for sovereignty, territorial integrity and non-interference, while @MIshaqDar50 has stressed that the pact is purely defensive and open to countries committed to the ‘peaceful resolution of conflicts’. 

Pakistan has been down this road before. In 2015, when Riyadh sought Pakistan’s military participation in Yemen, Islamabad chose dialogue over sending Pakistani troops into a war between Muslims. That principle has not disappeared. The Joint Makkah Defence Agreement itself leaves room for dialogue and peaceful resolution; therefore, diplomacy will remain the preferred option, with force as a last resort not the first response to disputes between Muslim nations.",Rimmsh_,2026-09-09 04:18:56+0000,3,2,,115,False,,en,False,,,True,True,,"no!! the war maniacs are misinterpreting the makkah pact. has explicitly described the alliance is based on respect for sovereignty, territorial integrity and non-interference, while has stressed that the pact is purely defensive and open to countries committed to the ‘peaceful resolution of conflicts’. pakistan has been down this road before. in 2015, when riyadh sought pakistan’s military participation in yemen, islamabad chose dialogue over sending pakistani troops into a war between muslims. that principle has not disappeared. the joint makkah defence agreement itself leaves room for dialogue and peaceful resolution; therefore, diplomacy will remain the preferred option, with force as a last resort not the first response to disputes between muslim nations.",war maniac misinterpreting makkah pact explicitly described alliance based respect sovereignty territorial integrity stressed pact purely defensive open country committed peaceful resolution conflict pakistan road riyadh sought pakistan military participation yemen islamabad chose dialogue sending pakistani troop war muslim principle disappeared joint makkah defence agreement leaf room dialogue peaceful resolution therefore diplomacy remain preferred option force last resort first response dispute muslim nation,,[],,True,['Pakistan'],0.4104,positive
2097539520854122833,"Pakistan, Saudi Arabia","सऊदी अरब पर हूती हमले के बाद पाकिस्तान के बैकफुट पर आने की असली वजह। मक्का पैक्ट के वादों के बावजूद शहबाज-मुनीर सेना भेजने से क्यों डरे? जानिए ईरान के खौफ और कंगाली से जुड़ी इनसाइड स्टोरी।
पूरी खबर : https://t.co/pBfySOL1tF

#SaudiArabia #HouthiAttack #Pakistan #ShehbazSharif #AsimMunir #MiddleEastCrisis",08thetruth24,2026-09-09 04:16:06+0000,1,0,"#AsimMunir, #HouthiAttack, #MiddleEastCrisis, #Pakistan, #SaudiArabia, #ShehbazSharif",47,False,,hi,False,,,,,,,,,,,,,,
2097538248419750347,Pakistan,"🇹🇷 Turkey and 🇵🇰 Pakistan  launched two well-aimed, nuclear-tipped missiles of kadi ninda.

Bangladeshi Jamaat and Yunus backed radical Islamists BNP Govt fired a third: Press Release No. 19.00.0000.000.625.03.0002.26/296.

The Mecca Pact holds. The stationery is lethal. https://t.co/2AYPKaDBDf",Ekattor_71,2026-09-09 04:11:03+0000,32,12,,38,False,,en,False,,,True,True,,"🇹🇷 turkey and 🇵🇰 pakistan launched two well-aimed, nuclear-tipped missiles of kadi ninda. bangladeshi jamaat and yunus backed radical islamists bnp govt fired a third: press release no. 19.00.0000.000.625.03.0002.26/296. the mecca pact holds. the stationery is lethal.",turkey pakistan launched two missile kadi ninda bangladeshi jamaat yunus backed radical islamist bnp govt fired third press release mecca pact hold stationery lethal,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Pakistan', 'Turkiye']",-0.4588,negative
2097538109496054124,"Pakistan, Saudi Arabia","So is the “Mecca Defence Pact” really an automatic military alliance?

Read our full report here:
https://t.co/s6yrRxAaTW",firstpost,2026-09-09 04:10:30+0000,3,0,,17,False,,en,False,,,True,True,,so is the “mecca defence pact” really an automatic military alliance? read our full report here:,mecca defence pact really automatic military alliance read full report,,[],"matched_actor has but text doesn't clearly show: ['Pakistan', 'Saudi Arabia']",False,[],0.1027,positive
2097537450059178117,"Iran, Saudi Arabia",Saudi Arabia got bombed by Iranian proxy Houthis. What happened to the Mecca pact? Will the Pakis and Turks help Saudi? @KSAMOFA @KSAmofaEN @Saudi @FaisalbinFarhan,NumbNarration,2026-09-09 04:07:53+0000,0,0,,25,False,,en,False,,,True,True,,saudi arabia got bombed by iranian proxy houthis. what happened to the mecca pact? will the pakis and turks help saudi?,saudi arabia got bombed iranian proxy houthis happened mecca pact pakis turk help saudi,,[],,True,"['Iran', 'Saudi Arabia']",0.4696,positive
2097536276891349154,"Iran, Pakistan, Saudi Arabia",@BDUTT politics is a continuous game. Who is to stop @realDonaldTrump s successors from selling Nuclear technology to Iran via the Mecca pact made of Pakistan and Saudi Arabia and Iran? It is futile to say someone can't make a bomb when their ally can just ship one to them...,amitabarpanda,2026-09-09 04:03:13+0000,0,0,,50,False,,en,False,,,True,True,,politics is a continuous game. who is to stop s successors from selling nuclear technology to iran via the mecca pact made of pakistan and saudi arabia and iran? it is futile to say someone can't make a bomb when their ally can just ship one to them...,politics continuous game stop successor selling nuclear technology iran via mecca pact made pakistan saudi arabia iran futile say someone ca make bomb ally ship one,,[],,True,"['Iran', 'Pakistan', 'Saudi Arabia']",-0.0956,negative
2097529467342295529,"Iran, Pakistan, Saudi Arabia","@AdityaRajKaul Pakistan ke andar jo Tandav chal raha hai, woh issi liye hai ki NaPak army ko SAUDI bhejney ki bbat aatey hi Pakistan apne internal turmoil ki baat karega.

Pak army will nvr Engage directly Or Indirectly with Iran .

MECCA pact is form of robbing Saudi &amp; Turkish money.",Idiotised,2026-09-09 03:36:09+0000,0,0,,51,False,,id,False,,,,,,,,,,,,,,
2097529049388310885,"Pakistan, Saudi Arabia","@ramnikmann @OfficialDGISPR @RTErdogan @CMShehbaz @HRHMBNSALMAAN As I understand, Pakistan signed Mecca Pact so that it can keep getting money from The Kingdom of Saudi Arabia.

Now Pakistanis are backing out fearing their lives will be lost in the operation, also for the operation they will have spend money. From where that money will come?",NationPassion,2026-09-09 03:34:30+0000,0,0,,54,False,,en,False,,,True,True,,"as i understand, pakistan signed mecca pact so that it can keep getting money from the kingdom of saudi arabia. now pakistanis are backing out fearing their lives will be lost in the operation, also for the operation they will have spend money. from where that money will come?",understand pakistan signed mecca pact keep getting money kingdom saudi arabia pakistani backing fearing life lost operation also operation spend money money come,,[],,True,"['Pakistan', 'Saudi Arabia']",-0.7096,negative
2097528581060800878,"Pakistan, Saudi Arabia","🚨 PAKISTAN WARNS: MECCA PACT COULD BE ACTIVATED

""Any aggression against one is an attack on all three"" .

🔴 The Warning

Pakistan's Defense Minister Khawaja Asif stated that continued Houthi attacks on Saudi Arabia could trigger the Mecca Defense Alliance — forcing a collective response from all three members .

📜 The Pact

The Mecca Joint Defense Agreement (signed Aug 7, 2026) binds Pakistan, Saudi Arabia, and Turkey to mutual defense .

""We are bound by the terms... and we will honor them."" — Khawaja Asif

⚠️ Stakes

· Pakistan — nuclear power, already has troops near Saudi-Yemen border 
· Turkey — NATO's 2nd-largest army 
· Saudi Arabia — target of repeated Houthi missile/drone strikes 

📍 Bottom Line

The pact is defensive, not aggressive . But if Houthi attacks persist, Article 5-style collective defense may activate .",mgarshad142,2026-09-09 03:32:38+0000,0,1,,138,False,,en,False,,,True,True,,"🚨 pakistan warns: mecca pact could be activated ""any aggression against one is an attack on all three"" . 🔴 the warning pakistan's defense minister khawaja asif stated that continued houthi attacks on saudi arabia could trigger the mecca defense alliance — forcing a collective response from all three members . 📜 the pact the mecca joint defense agreement (signed aug 7, 2026) binds pakistan, saudi arabia, and turkey to mutual defense . ""we are bound by the terms... and we will honor them."" — khawaja asif ⚠️ stakes · pakistan — nuclear power, already has troops near saudi-yemen border · turkey — nato's 2nd-largest army · saudi arabia — target of repeated houthi missile/drone strikes 📍 bottom line the pact is defensive, not aggressive . but if houthi attacks persist, article 5-style collective defense may activate .",pakistan warns mecca pact could activated aggression one attack three warning pakistan defense minister khawaja asif stated continued houthi attack saudi arabia could trigger mecca defense alliance forcing collective response three member pact mecca joint defense agreement signed aug bind pakistan saudi arabia turkey mutual defense bound term honor khawaja asif stake pakistan nuclear power already troop near border turkey nato army saudi arabia target repeated houthi strike bottom line pact defensive aggressive houthi attack persist article collective defense may activate,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Pakistan', 'Saudi Arabia', 'Turkiye']",-0.5964,negative
2097527023174627670,Saudi Arabia,"@sm_jalal707 @sidhant Mecca Pact Definitely impact India &amp; it's national security, India should definitely be concerned as Next India Pak war will be fought from Saudi Arabia &amp; Turkey.",SonpalSikarwar,2026-09-09 03:26:27+0000,0,0,,29,False,,en,False,,,True,True,,"mecca pact definitely impact india &amp; it's national security, india should definitely be concerned as next india pak war will be fought from saudi arabia &amp; turkey.",mecca pact definitely impact india amp national security india definitely concerned next india pak war fought saudi arabia amp turkey,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Saudi Arabia', 'Turkiye']",0.1531,positive
2097526674292371949,"Pakistan, Saudi Arabia","What happened to Makkah pact between Saudi, Turkey and Pakistan? https://t.co/jFJOJFQC9z",shashank_ssj,2026-09-09 03:25:03+0000,48,6,,11,False,,en,False,,,True,True,,"what happened to makkah pact between saudi, turkey and pakistan?",happened makkah pact saudi turkey pakistan,,[],text shows but matched_actor missing: ['Turkiye'],False,"['Pakistan', 'Saudi Arabia', 'Turkiye']",0.0,neutral
